         515465 function calls (512790 primitive calls) in 0.934 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1500    0.009    0.000    0.023    0.000 doc.pyx:175(__init__)
        2    0.000    0.000    0.021    0.010 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphin2\seven\dolphin\datareader.py:122(prepare_text)
     1957    0.003    0.000    0.020    0.000 tokenizer.pyx:245(_split_affixes)
        3    0.000    0.000    0.018    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\_msgpack_api.py:19(msgpack_loads)
        3    0.000    0.000    0.017    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\msgpack\__init__.py:53(unpackb)
        3    0.017    0.006    0.017    0.006 {srsly.msgpack._unpacker.unpackb}
        1    0.000    0.000    0.015    0.015 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphin2\seven\dolphin\datareader.py:62(pdf_to_text)
     2884    0.011    0.000    0.015    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\lex_attrs.py:150(word_shape)
      123    0.000    0.000    0.014    0.000 {built-in method builtins.print}
        2    0.000    0.000    0.014    0.007 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\fitz\utils.py:436(getText)
      249    0.000    0.000    0.014    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\colorama\ansitowin32.py:40(write)
        2    0.000    0.000    0.014    0.007 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\fitz\fitz.py:3712(getTextPage)
        2    0.000    0.000    0.014    0.007 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\fitz\fitz.py:3709(_get_text_page)
        2    0.014    0.007    0.014    0.007 {built-in method fitz._fitz.Page__get_text_page}
      249    0.000    0.000    0.014    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\colorama\ansitowin32.py:160(write)
      249    0.000    0.000    0.014    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\colorama\ansitowin32.py:177(write_and_convert)
     2146    0.013    0.000    0.013    0.000 tokenizer.pyx:406(find_suffix)
     1500    0.001    0.000    0.012    0.000 doc.pyx:92(_get_chunker)
      249    0.000    0.000    0.012    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\colorama\ansitowin32.py:193(write_plain_text)
     1501    0.001    0.000    0.011    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\util.py:67(get_lang_class)
        1    0.000    0.000    0.011    0.011 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\language.py:65(create_vocab)
5274/2884    0.005    0.000    0.011    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\util.py:435(_get_attr_unless_lookup)
        2    0.000    0.000    0.011    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\__init__.py:114(word_tokenize)
     2884    0.006    0.000    0.010    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\en\lex_attrs.py:47(like_num)
        4    0.000    0.000    0.009    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\io\parsers.py:530(parser_f)
        4    0.000    0.000    0.009    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\io\parsers.py:416(_read)
      249    0.009    0.000    0.009    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     1913    0.008    0.000    0.008    0.000 tokenizer.pyx:378(find_infix)
        4    0.000    0.000    0.008    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\io\parsers.py:1131(read)
        2    0.000    0.000    0.007    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\__init__.py:96(sent_tokenize)
     2884    0.005    0.000    0.007    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\lex_attrs.py:124(like_url)
     1501    0.002    0.000    0.007    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\catalogue.py:85(get)
        4    0.000    0.000    0.007    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\core\frame.py:414(__init__)
        4    0.000    0.000    0.007    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\core\internals\construction.py:213(init_dict)
    50375    0.006    0.000    0.006    0.000 {spacy.strings.get_string_id}
      655    0.001    0.000    0.006    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\utils.py:1454(new_func1)
      247    0.006    0.000    0.006    0.000 {method 'add_special_case' of 'spacy.morphology.Morphology' objects}
        1    0.001    0.001    0.005    0.005 vocab.pyx:35(__init__)
     5258    0.003    0.000    0.005    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:238(__contains__)
        2    0.000    0.000    0.005    0.003 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\data.py:664(load)
        1    0.000    0.000    0.005    0.005 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphin2\seven\dolphin\datareader.py:81(docx_to_text)
        1    0.000    0.000    0.005    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\docx2txt\docx2txt.py:72(process)
        1    0.000    0.000    0.005    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:51(add_table)
       70    0.004    0.000    0.004    0.000 {method 'sub' of 're.Pattern' objects}
     2884    0.003    0.000    0.004    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\lex_attrs.py:34(is_ascii)
     1501    0.002    0.000    0.004    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\catalogue.py:153(_get)
